Cement,Blast,Fly,Water,Superplasticizer,Coarse,Fine,Age,Concrete
387.0,20.0,94.0,157.0,14.31999969482422,938.0,845.0,28.0,50.23522186279297
387.0,20.0,94.0,157.0,13.93000030517578,938.0,845.0,28.0,46.68442153930664
387.0,20.0,94.0,157.0,11.609999656677244,938.0,845.0,28.0,46.68442153930664
387.0,20.0,94.0,157.0,14.31999969482422,938.0,845.0,3.0,22.752708435058594
387.0,20.0,94.0,157.0,13.93000030517578,938.0,845.0,3.0,25.51061248779297
387.0,20.0,94.0,157.0,11.609999656677244,938.0,845.0,3.0,34.770275115966804
387.0,20.0,94.0,157.0,14.31999969482422,938.0,845.0,7.0,36.83870315551758
387.0,20.0,94.0,157.0,13.93000030517578,938.0,845.0,7.0,45.89841842651367
387.0,20.0,94.0,157.0,11.609999656677244,938.0,845.0,7.0,41.665035247802734
387.0,20.0,94.0,157.0,14.31999969482422,938.0,845.0,56.0,56.33708572387695
387.0,20.0,94.0,157.0,13.93000030517578,938.0,845.0,56.0,47.96684646606445
387.0,20.0,94.0,157.0,11.609999656677244,938.0,845.0,56.0,61.45989227294922
355.0,19.0,97.0,145.0,13.130000114440918,967.0,871.0,28.0,44.02993774414063
355.0,19.0,97.0,145.0,12.25,967.0,871.0,28.0,55.45455551147461
491.0,26.0,123.0,210.0,3.9300000667572017,882.0,699.0,28.0,55.55108261108398
491.0,26.0,123.0,201.0,3.9300000667572017,822.0,699.0,28.0,57.91598510742188
491.0,26.0,123.0,210.0,3.9300000667572017,882.0,699.0,3.0,25.60910797119141
491.0,26.0,123.0,210.0,3.9300000667572017,882.0,699.0,7.0,33.48883438110352
491.0,26.0,123.0,210.0,3.9300000667572017,882.0,699.0,56.0,59.59042739868164
491.0,26.0,123.0,201.0,3.9300000667572017,822.0,699.0,3.0,29.54897117614746
491.0,26.0,123.0,201.0,3.9300000667572017,822.0,699.0,7.0,37.921180725097656
491.0,26.0,123.0,201.0,3.9300000667572017,822.0,699.0,56.0,61.8558464050293
424.0,22.0,132.0,178.0,8.479999542236326,822.0,750.0,28.0,62.05284118652344
424.0,22.0,132.0,178.0,8.479999542236326,882.0,750.0,3.0,32.01138687133789
424.0,22.0,132.0,168.0,8.920000076293945,822.0,750.0,28.0,72.09850311279297
424.0,22.0,132.0,178.0,8.479999542236326,822.0,750.0,7.0,39.004642486572266
424.0,22.0,132.0,178.0,8.479999542236326,822.0,750.0,56.0,65.69721221923828
424.0,22.0,132.0,168.0,8.920000076293945,822.0,750.0,3.0,32.10988235473633
424.0,22.0,132.0,168.0,8.920000076293945,822.0,750.0,7.0,40.285099029541016
424.0,22.0,132.0,168.0,8.920000076293945,822.0,750.0,56.0,74.36491394042969
202.0,11.0,141.0,206.0,1.7200000286102295,942.0,801.0,28.0,21.966705322265625
202.0,11.0,141.0,206.0,1.7200000286102295,942.0,801.0,3.0,9.84965705871582
202.0,11.0,141.0,206.0,1.7200000286102295,942.0,801.0,7.0,15.069975852966307
202.0,11.0,141.0,206.0,1.7200000286102295,942.0,801.0,56.0,23.24519157409668
284.0,15.0,141.0,179.0,5.460000038146973,842.0,801.0,28.0,43.73346328735352
284.0,15.0,141.0,179.0,5.460000038146973,842.0,801.0,3.0,13.395533561706545
284.0,15.0,141.0,179.0,5.460000038146973,842.0,801.0,7.0,24.13166046142578
284.0,15.0,141.0,179.0,5.460000038146973,842.0,801.0,56.0,44.520450592041016
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,28.0,62.93536758422852
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,28.0,59.4948844909668
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,3.0,25.11662483215332
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,3.0,23.63917732238769
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,7.0,35.75425720214844
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,7.0,38.61065673828125
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,56.0,68.7506103515625
359.0,19.0,141.0,154.0,10.90999984741211,942.0,801.0,56.0,66.78067779541016
436.0,0.0,0.0,218.0,0.0,838.4000244140625,719.7000122070312,28.0,23.848974227905273
289.0,0.0,0.0,192.0,0.0,913.2000122070312,895.2999877929688,90.0,32.06821823120117
289.0,0.0,0.0,192.0,0.0,913.2000122070312,895.2999877929688,3.0,11.654902458190918
393.0,0.0,0.0,192.0,0.0,940.5999755859376,785.5999755859375,3.0,19.199148178100586
393.0,0.0,0.0,192.0,0.0,940.5999755859376,785.5999755859375,90.0,48.84661483764648
393.0,0.0,0.0,192.0,0.0,940.5999755859376,785.5999755859375,28.0,39.604881286621094
480.0,0.0,0.0,192.0,0.0,936.2000122070312,712.2000122070312,28.0,43.94237518310547
480.0,0.0,0.0,192.0,0.0,936.2000122070312,712.2000122070312,7.0,34.569637298583984
480.0,0.0,0.0,192.0,0.0,936.2000122070312,712.2000122070312,90.0,54.3155403137207
480.0,0.0,0.0,192.0,0.0,936.2000122070312,712.2000122070312,3.0,24.40469169616699
333.0,0.0,0.0,192.0,0.0,931.2000122070312,842.5999755859375,3.0,15.615942001342773
255.0,0.0,0.0,192.0,0.0,889.7999877929688,945.0,90.0,21.85914802551269
255.0,0.0,0.0,192.0,0.0,889.7999877929688,945.0,7.0,10.22217082977295
289.0,0.0,0.0,192.0,0.0,913.2000122070312,895.2999877929688,7.0,14.596896171569824
255.0,0.0,0.0,192.0,0.0,889.7999877929688,945.0,28.0,18.74616241455078
333.0,0.0,0.0,192.0,0.0,931.2000122070312,842.5999755859375,28.0,31.96686553955078
333.0,0.0,0.0,192.0,0.0,931.2000122070312,842.5999755859375,7.0,23.40495300292969
289.0,0.0,0.0,192.0,0.0,913.2000122070312,895.2999877929688,28.0,25.573354721069336
333.0,0.0,0.0,192.0,0.0,931.2000122070312,842.5999755859375,90.0,41.68020248413086
393.0,0.0,0.0,192.0,0.0,940.5999755859376,785.5999755859375,7.0,27.74244499206543
255.0,0.0,0.0,192.0,0.0,889.7999877929688,945.0,3.0,8.204074859619139
158.8000030517578,238.1999969482422,0.0,185.6999969482422,0.0,1040.5999755859377,734.2999877929688,7.0,9.61750030517578
239.6000061035156,359.3999938964844,0.0,185.6999969482422,0.0,941.5999755859376,664.2999877929688,7.0,25.42235946655273
238.1999969482422,158.8000030517578,0.0,185.6999969482422,0.0,1040.5999755859377,734.2999877929688,7.0,15.691094398498535
181.8999938964844,272.79998779296875,0.0,185.6999969482422,0.0,1012.4000244140624,714.2999877929688,28.0,27.93549919128418
193.5,290.20001220703125,0.0,185.6999969482422,0.0,998.2000122070312,704.2999877929688,28.0,32.626693725585945
255.5,170.3000030517578,0.0,185.6999969482422,0.0,1026.5999755859377,724.2999877929688,7.0,17.236209869384766
272.79998779296875,181.8999938964844,0.0,185.6999969482422,0.0,1012.4000244140624,714.2999877929688,7.0,19.765209197998047
239.6000061035156,359.3999938964844,0.0,185.6999969482422,0.0,941.5999755859376,664.2999877929688,28.0,39.43526840209961
220.8000030517578,147.1999969482422,0.0,185.6999969482422,0.0,1055.0,744.2999877929688,28.0,25.74503326416016
397.0,0.0,0.0,185.6999969482422,0.0,1040.5999755859377,734.2999877929688,28.0,33.08243560791016
382.5,0.0,0.0,185.6999969482422,0.0,1047.800048828125,739.2999877929688,7.0,24.06546974182129
210.6999969482422,316.1000061035156,0.0,185.6999969482422,0.0,977.0,689.2999877929688,7.0,21.819847106933594
158.8000030517578,238.1999969482422,0.0,185.6999969482422,0.0,1040.5999755859377,734.2999877929688,28.0,21.06624984741211
295.79998779296875,0.0,0.0,185.6999969482422,0.0,1091.4000244140623,769.2999877929688,7.0,14.843729019165039
255.5,170.3000030517578,0.0,185.6999969482422,0.0,1026.5999755859377,724.2999877929688,28.0,32.05167007446289
203.5,135.69999694824222,0.0,185.6999969482422,0.0,1076.199951171875,759.2999877929688,7.0,11.957582473754885
397.0,0.0,0.0,185.6999969482422,0.0,1040.5999755859377,734.2999877929688,7.0,25.4478702545166
381.3999938964844,0.0,0.0,185.6999969482422,0.0,1104.5999755859377,784.2999877929688,28.0,22.489328384399414
295.79998779296875,0.0,0.0,185.6999969482422,0.0,1091.4000244140623,769.2999877929688,28.0,25.216896057128906
228.0,342.1000061035156,0.0,185.6999969482422,0.0,955.7999877929688,674.2999877929688,28.0,39.69933700561523
220.8000030517578,147.1999969482422,0.0,185.6999969482422,0.0,1055.0,744.2999877929688,7.0,13.089012145996096
316.1000061035156,210.6999969482422,0.0,185.6999969482422,0.0,977.0,689.2999877929688,28.0,38.700286865234375
135.69999694824222,203.5,0.0,185.6999969482422,0.0,1076.199951171875,759.2999877929688,7.0,7.507014751434326
238.1000061035156,0.0,0.0,185.6999969482422,0.0,1118.800048828125,789.2999877929688,28.0,17.576122283935547
339.20001220703125,0.0,0.0,185.6999969482422,0.0,1069.199951171875,754.2999877929688,7.0,21.179323196411133
135.69999694824222,203.5,0.0,185.6999969482422,0.0,1076.199951171875,759.2999877929688,28.0,18.198719024658203
193.5,290.20001220703125,0.0,185.6999969482422,0.0,998.2000122070312,704.2999877929688,7.0,17.20035743713379
203.5,135.69999694824222,0.0,185.6999969482422,0.0,1076.199951171875,759.2999877929688,28.0,22.629981994628906
290.20001220703125,193.5,0.0,185.6999969482422,0.0,998.2000122070312,704.2999877929688,7.0,21.85914802551269
181.8999938964844,272.79998779296875,0.0,185.6999969482422,0.0,1012.4000244140624,714.2999877929688,7.0,12.372647285461426
170.3000030517578,155.5,0.0,185.6999969482422,0.0,1026.5999755859377,724.2999877929688,28.0,25.726417541503906
210.6999969482422,316.1000061035156,0.0,185.6999969482422,0.0,977.0,689.2999877929688,28.0,37.813621520996094
228.0,342.1000061035156,0.0,185.6999969482422,0.0,955.7999877929688,674.2999877929688,7.0,21.917062759399414
290.20001220703125,193.5,0.0,185.6999969482422,0.0,998.2000122070312,704.2999877929688,28.0,33.043136596679695
381.3999938964844,0.0,0.0,185.6999969482422,0.0,1104.5999755859377,784.2999877929688,7.0,14.541049003601074
238.1999969482422,158.8000030517578,0.0,185.6999969482422,0.0,1040.5999755859377,734.2999877929688,28.0,26.9136962890625
186.1999969482422,124.0999984741211,0.0,185.6999969482422,0.0,1083.4000244140623,764.2999877929688,7.0,7.995852947235107
339.20001220703125,0.0,0.0,185.6999969482422,0.0,1069.199951171875,754.2999877929688,28.0,31.899986267089844
238.1000061035156,0.0,0.0,185.6999969482422,0.0,1118.800048828125,789.2999877929688,7.0,10.33593463897705
252.5,0.0,0.0,185.6999969482422,0.0,1111.5999755859377,784.2999877929688,28.0,19.765209197998047
382.5,0.0,0.0,185.6999969482422,0.0,1047.800048828125,739.2999877929688,28.0,37.43785858154297
252.5,0.0,0.0,185.6999969482422,0.0,1111.5999755859377,784.2999877929688,7.0,11.483912467956545
316.1000061035156,210.6999969482422,0.0,185.6999969482422,0.0,977.0,689.2999877929688,7.0,24.437788009643555
186.1999969482422,124.0999984741211,0.0,185.6999969482422,0.0,1083.4000244140623,764.2999877929688,28.0,17.596805572509766
170.3000030517578,155.5,0.0,185.6999969482422,0.0,1026.5999755859377,724.2999877929688,7.0,10.73031520843506
272.79998779296875,181.8999938964844,0.0,185.6999969482422,0.0,1012.4000244140624,714.2999877929688,28.0,31.381500244140625
339.0,0.0,0.0,197.0,0.0,968.0,781.0,3.0,13.224149703979492
339.0,0.0,0.0,197.0,0.0,968.0,781.0,7.0,20.966964721679688
339.0,0.0,0.0,197.0,0.0,968.0,781.0,14.0,27.041248321533203
339.0,0.0,0.0,197.0,0.0,968.0,781.0,28.0,32.03995132446289
339.0,0.0,0.0,197.0,0.0,968.0,781.0,90.0,35.170169830322266
339.0,0.0,0.0,197.0,0.0,968.0,781.0,180.0,36.445701599121094
339.0,0.0,0.0,197.0,0.0,968.0,781.0,365.0,38.89334106445313
236.0,0.0,0.0,194.0,0.0,968.0,885.0,3.0,6.467284679412843
236.0,0.0,0.0,194.0,0.0,968.0,885.0,14.0,12.838043212890625
236.0,0.0,0.0,194.0,0.0,968.0,885.0,28.0,18.415903091430664
236.0,0.0,0.0,194.0,0.0,968.0,885.0,90.0,21.946020126342773
236.0,0.0,0.0,193.0,0.0,968.0,885.0,180.0,24.10408020019531
236.0,0.0,0.0,193.0,0.0,968.0,885.0,365.0,25.08313751220703
277.0,0.0,0.0,191.0,0.0,968.0,856.0,14.0,21.2634391784668
277.0,0.0,0.0,191.0,0.0,968.0,856.0,28.0,25.965665817260746
277.0,0.0,0.0,191.0,0.0,968.0,856.0,3.0,11.362564086914062
277.0,0.0,0.0,191.0,0.0,968.0,856.0,90.0,31.25394630432129
277.0,0.0,0.0,191.0,0.0,968.0,856.0,180.0,32.32952880859375
277.0,0.0,0.0,191.0,0.0,968.0,856.0,360.0,33.701587677001946
254.0,0.0,0.0,198.0,0.0,968.0,863.0,3.0,9.307926177978516
254.0,0.0,0.0,198.0,0.0,968.0,863.0,90.0,26.944721221923828
254.0,0.0,0.0,198.0,0.0,968.0,863.0,180.0,27.62730407714844
254.0,0.0,0.0,198.0,0.0,968.0,863.0,365.0,29.785364151000977
307.0,0.0,0.0,193.0,0.0,968.0,812.0,180.0,34.48759078979492
307.0,0.0,0.0,193.0,0.0,968.0,812.0,365.0,36.149227142333984
307.0,0.0,0.0,193.0,0.0,968.0,812.0,3.0,12.541568756103516
307.0,0.0,0.0,193.0,0.0,968.0,812.0,28.0,27.530776977539066
307.0,0.0,0.0,193.0,0.0,968.0,812.0,90.0,32.92247772216797
236.0,0.0,0.0,193.0,0.0,968.0,885.0,7.0,9.990507125854492
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,7.0,7.83934211730957
200.0,0.0,0.0,180.0,0.0,1125.0,845.0,28.0,12.24509334564209
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,7.0,11.169510841369627
225.0,0.0,0.0,181.0,0.0,1113.0,833.0,28.0,17.340320587158207
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,7.0,17.54026985168457
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28.0,30.57136535644531
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,7.0,14.203206062316895
275.0,0.0,0.0,183.0,0.0,1088.0,808.0,28.0,24.4970817565918
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,7.0,15.575263023376465
300.0,0.0,0.0,184.0,0.0,1075.0,795.0,28.0,26.84819602966309
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,7.0,26.06219291687012
375.0,0.0,0.0,186.0,0.0,1038.0,758.0,28.0,38.21075820922852
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28.0,43.69898986816406
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,7.0,30.14389038085937
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,7.0,12.73462200164795
250.0,0.0,0.0,182.0,0.0,1100.0,820.0,28.0,20.870437622070312
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,7.0,20.277488708496094
350.0,0.0,0.0,186.0,0.0,1050.0,770.0,28.0,34.29453659057617
203.5,305.29998779296875,0.0,203.5,0.0,963.4000244140624,630.0,7.0,19.539060592651367
250.1999969482422,166.8000030517578,0.0,203.5,0.0,977.5999755859376,694.0999755859375,90.0,47.71449661254883
157.0,236.0,0.0,192.0,0.0,935.4000244140624,781.2000122070312,90.0,43.37700271606445
141.3000030517578,212.0,0.0,203.5,0.0,971.7999877929688,748.5,28.0,29.89223289489746
166.8000030517578,250.1999969482422,0.0,203.5,0.0,975.5999755859376,692.5999755859375,3.0,6.902344226837157
122.5999984741211,183.8999938964844,0.0,203.5,0.0,958.2000122070312,800.0999755859375,90.0,33.192062377929695
183.8999938964844,122.5999984741211,0.0,203.5,0.0,959.2000122070312,800.0,3.0,4.903553485870361
102.0,153.0,0.0,192.0,0.0,887.0,942.0,3.0,4.565020561218262
102.0,153.0,0.0,192.0,0.0,887.0,942.0,90.0,25.46096992492676
122.5999984741211,183.8999938964844,0.0,203.5,0.0,958.2000122070312,800.0999755859375,28.0,24.290929794311523
166.8000030517578,250.1999969482422,0.0,203.5,0.0,975.5999755859376,692.5999755859375,28.0,33.94773101806641
200.0,133.0,0.0,192.0,0.0,965.4000244140624,806.2000122070312,3.0,11.41427516937256
108.3000030517578,162.39999389648438,0.0,203.5,0.0,938.2000122070312,849.0,28.0,20.593957901000977
305.29998779296875,203.5,0.0,203.5,0.0,965.4000244140624,631.0,7.0,25.89396095275879
108.3000030517578,162.39999389648438,0.0,203.5,0.0,938.2000122070312,849.0,90.0,29.23171424865723
116.0,173.0,0.0,192.0,0.0,909.7999877929688,891.9000244140625,90.0,31.023662567138672
141.3000030517578,212.0,0.0,203.5,0.0,971.7999877929688,748.5,7.0,10.393850326538086
157.0,236.0,0.0,192.0,0.0,935.4000244140624,781.2000122070312,28.0,33.664356231689446
133.0,200.0,0.0,192.0,0.0,927.4000244140624,839.2000122070312,28.0,27.87482452392578
250.1999969482422,166.8000030517578,0.0,203.5,0.0,977.5999755859376,694.0999755859375,7.0,19.350143432617188
173.0,116.0,0.0,192.0,0.0,946.7999877929688,856.7999877929688,7.0,11.3922119140625
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,3.0,12.788400650024414
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,28.0,39.32150650024414
153.0,102.0,0.0,192.0,0.0,888.0,943.0999755859376,3.0,4.782205581665039
288.0,192.0,0.0,192.0,0.0,932.0,717.7999877929688,3.0,16.10960578918457
305.29998779296875,203.5,0.0,203.5,0.0,965.4000244140624,631.0,28.0,43.37700271606445
236.0,157.0,0.0,192.0,0.0,972.5999755859376,749.0999755859375,7.0,20.416074752807614
173.0,116.0,0.0,192.0,0.0,946.7999877929688,856.7999877929688,3.0,6.9409546852111825
212.0,141.3000030517578,0.0,203.5,0.0,973.4000244140624,750.0,7.0,15.030576705932615
236.0,157.0,0.0,192.0,0.0,972.5999755859376,749.0999755859375,3.0,13.56544017791748
183.8999938964844,122.5999984741211,0.0,203.5,0.0,959.2000122070312,800.0,90.0,32.53292465209961
166.8000030517578,250.1999969482422,0.0,203.5,0.0,975.5999755859376,692.5999755859375,7.0,15.748321533203125
102.0,153.0,0.0,192.0,0.0,887.0,942.0,7.0,7.675936222076416
288.0,192.0,0.0,192.0,0.0,932.0,717.7999877929688,28.0,38.80439758300781
212.0,141.3000030517578,0.0,203.5,0.0,973.4000244140624,750.0,28.0,33.00383758544922
102.0,153.0,0.0,192.0,0.0,887.0,942.0,28.0,17.275510787963867
173.0,116.0,0.0,192.0,0.0,946.7999877929688,856.7999877929688,28.0,24.281965255737305
183.8999938964844,122.5999984741211,0.0,203.5,0.0,959.2000122070312,800.0,28.0,24.046165466308594
133.0,200.0,0.0,192.0,0.0,927.4000244140624,839.2000122070312,90.0,36.58842468261719
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,90.0,50.73233413696289
133.0,200.0,0.0,192.0,0.0,927.4000244140624,839.2000122070312,7.0,13.66403579711914
305.29998779296875,203.5,0.0,203.5,0.0,965.4000244140624,631.0,3.0,14.14391040802002
236.0,157.0,0.0,192.0,0.0,972.5999755859376,749.0999755859375,90.0,47.78206634521485
108.3000030517578,162.39999389648438,0.0,203.5,0.0,938.2000122070312,849.0,3.0,2.331807851791382
157.0,236.0,0.0,192.0,0.0,935.4000244140624,781.2000122070312,7.0,16.889404296875
288.0,192.0,0.0,192.0,0.0,932.0,717.7999877929688,7.0,23.523542404174805
212.0,141.3000030517578,0.0,203.5,0.0,973.4000244140624,750.0,3.0,6.808575630187987
212.0,141.3000030517578,0.0,203.5,0.0,973.4000244140624,750.0,90.0,39.70002746582031
153.0,102.0,0.0,192.0,0.0,888.0,943.0999755859376,28.0,17.964296340942386
236.0,157.0,0.0,192.0,0.0,972.5999755859376,749.0999755859375,28.0,32.884559631347656
116.0,173.0,0.0,192.0,0.0,909.7999877929688,891.9000244140625,28.0,22.34798622131348
183.8999938964844,122.5999984741211,0.0,203.5,0.0,959.2000122070312,800.0,7.0,10.787541389465332
108.3000030517578,162.39999389648438,0.0,203.5,0.0,938.2000122070312,849.0,7.0,7.723510265350343
203.5,305.29998779296875,0.0,203.5,0.0,963.4000244140624,630.0,28.0,41.68434143066406
203.5,305.29998779296875,0.0,203.5,0.0,963.4000244140624,630.0,3.0,9.561653137207033
133.0,200.0,0.0,192.0,0.0,927.4000244140624,839.2000122070312,3.0,6.883728504180907
288.0,192.0,0.0,192.0,0.0,932.0,717.7999877929688,90.0,50.52687072753906
200.0,133.0,0.0,192.0,0.0,965.4000244140624,806.2000122070312,7.0,17.165884017944336
200.0,133.0,0.0,192.0,0.0,965.4000244140624,806.2000122070312,28.0,30.43967628479004
250.1999969482422,166.8000030517578,0.0,203.5,0.0,977.5999755859376,694.0999755859375,3.0,9.731264114379883
122.5999984741211,183.8999938964844,0.0,203.5,0.0,958.2000122070312,800.0999755859375,3.0,3.31982684135437
153.0,102.0,0.0,192.0,0.0,888.0,943.0999755859376,90.0,26.32281494140625
200.0,133.0,0.0,192.0,0.0,965.4000244140624,806.2000122070312,90.0,43.25082778930664
116.0,173.0,0.0,192.0,0.0,909.7999877929688,891.9000244140625,3.0,6.280436992645264
173.0,116.0,0.0,192.0,0.0,946.7999877929688,856.7999877929688,90.0,32.102691650390625
250.1999969482422,166.8000030517578,0.0,203.5,0.0,977.5999755859376,694.0999755859375,28.0,36.96418762207031
305.29998779296875,203.5,0.0,203.5,0.0,965.4000244140624,631.0,90.0,54.598915100097656
192.0,288.0,0.0,192.0,0.0,929.7999877929688,716.0999755859375,7.0,21.48062515258789
157.0,236.0,0.0,192.0,0.0,935.4000244140624,781.2000122070312,3.0,9.694722175598145
153.0,102.0,0.0,192.0,0.0,888.0,943.0999755859376,7.0,8.374375343322754
141.3000030517578,212.0,0.0,203.5,0.0,971.7999877929688,748.5,90.0,39.662105560302734
116.0,173.0,0.0,192.0,0.0,909.7999877929688,891.9000244140625,7.0,10.089792251586914
141.3000030517578,212.0,0.0,203.5,0.0,971.7999877929688,748.5,3.0,4.82771110534668
122.5999984741211,183.8999938964844,0.0,203.5,0.0,958.2000122070312,800.0999755859375,7.0,10.3545503616333
166.8000030517578,250.1999969482422,0.0,203.5,0.0,975.5999755859376,692.5999755859375,90.0,43.56523132324219
203.5,305.29998779296875,0.0,203.5,0.0,963.4000244140624,630.0,90.0,51.86376190185547
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,3.0,11.852092742919922
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,7.0,17.24379539489746
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,28.0,27.827251434326172
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,90.0,35.763118743896484
310.0,0.0,0.0,192.0,0.0,1012.0,830.0,120.0,38.700286865234375
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,3.0,14.30662727355957
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,7.0,17.436847686767578
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,28.0,31.74347496032715
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,90.0,37.914283752441406
331.0,0.0,0.0,192.0,0.0,1025.0,821.0,120.0,39.38286972045898
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,3.0,15.871737480163574
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,7.0,9.011451721191406
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,28.0,33.60506057739258
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90.0,40.65840148925781
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,120.0,40.85834884643555
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,7.0,12.052040100097654
238.0,0.0,0.0,186.0,0.0,1119.0,789.0,28.0,17.54026985168457
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,7.0,18.91232681274414
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28.0,25.17966270446777
297.0,0.0,0.0,186.0,0.0,1040.0,734.0,7.0,30.95747184753418
480.0,0.0,0.0,192.0,0.0,936.0,721.0,28.0,43.89204025268555
480.0,0.0,0.0,192.0,0.0,936.0,721.0,90.0,54.275550842285156
397.0,0.0,0.0,186.0,0.0,1040.0,734.0,28.0,36.93523025512695
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,7.0,14.499680519104006
281.0,0.0,0.0,185.0,0.0,1104.0,774.0,28.0,22.435548782348636
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1.0,12.638094902038574
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3.0,26.06219291687012
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,7.0,33.21205902099609
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,14.0,36.93523025512695
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,28.0,44.09199142456055
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,7.0,52.6139144897461
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,14.0,59.76377868652344
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,28.0,67.30664825439453
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,90.0,69.65776062011719
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,180.0,71.62276458740234
540.0,0.0,0.0,173.0,0.0,1125.0,613.0,270.0,74.16693115234375
350.0,0.0,0.0,203.0,0.0,974.0,775.0,7.0,18.12632369995117
350.0,0.0,0.0,203.0,0.0,974.0,775.0,14.0,22.53207588195801
350.0,0.0,0.0,203.0,0.0,974.0,775.0,28.0,27.33772277832031
350.0,0.0,0.0,203.0,0.0,974.0,775.0,56.0,29.97841644287109
350.0,0.0,0.0,203.0,0.0,974.0,775.0,90.0,31.350473403930664
350.0,0.0,0.0,203.0,0.0,974.0,775.0,180.0,32.722530364990234
385.0,0.0,0.0,186.0,0.0,966.0,763.0,1.0,6.267336845397949
385.0,0.0,0.0,186.0,0.0,966.0,763.0,3.0,14.699627876281738
385.0,0.0,0.0,186.0,0.0,966.0,763.0,7.0,23.2215518951416
385.0,0.0,0.0,186.0,0.0,966.0,763.0,14.0,27.92377853393555
385.0,0.0,0.0,186.0,0.0,966.0,763.0,28.0,31.350473403930664
331.0,0.0,0.0,192.0,0.0,978.0,825.0,180.0,38.99676132202149
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360.0,41.24445343017578
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,3.0,14.989208221435547
331.0,0.0,0.0,192.0,0.0,978.0,825.0,3.0,13.520624160766602
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,7.0,24.000659942626953
382.0,0.0,0.0,186.0,0.0,1047.0,739.0,28.0,37.42475891113281
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7.0,11.465986251831055
281.0,0.0,0.0,186.0,0.0,1104.0,774.0,28.0,22.435548782348636
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,7.0,21.16001892089844
339.0,0.0,0.0,185.0,0.0,1069.0,754.0,28.0,31.840002059936523
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,7.0,14.796154975891113
295.0,0.0,0.0,185.0,0.0,1069.0,769.0,28.0,25.17966270446777
238.0,0.0,0.0,185.0,0.0,1118.0,789.0,28.0,17.54026985168457
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,7.0,14.203206062316895
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,28.0,21.649545669555664
296.0,0.0,0.0,192.0,0.0,1085.0,765.0,90.0,29.39236259460449
331.0,0.0,0.0,192.0,0.0,879.0,825.0,3.0,13.520624160766602
331.0,0.0,0.0,192.0,0.0,978.0,825.0,7.0,16.264738082885742
331.0,0.0,0.0,192.0,0.0,978.0,825.0,28.0,31.44700050354004
